Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
ONBOTA,209,B/ON-0378,Bunker C - Position Avancée Stavelot,WW II,50.39036,5.92952,JO20XJ
ONBOTA,209,B/ON-0379,Bunker G - Position Avancée Stavelot,WW II,50.39364,5.93824,JO20XJ
ONBOTA,209,B/ON-0380,Bunker D - Position Avancée Malmedy,WW II,50.42109,5.99617,JO20XK
ONBOTA,209,B/ON-0381,Bunker CS A5 bis Remouchamps,WW II,50.48081,5.71249,JO20UL
ONBOTA,209,B/ON-0382,Bunker CS 24 Sougné,WW II,50.48346,5.71159,JO20UL
ONBOTA,209,B/ON-0383,Bunker CS 20 Remouchamps,WW II,50.48217,5.70391,JO20UL
ONBOTA,209,B/ON-0384,Bunker CS 25 Remouchamps,WW II,50.48568,5.69857,JO20UL
ONBOTA,209,B/ON-0385,Bunker CS Remouchamps,WW II,50.49030,5.70163,JO20UL
ONBOTA,209,B/ON-0386,Bunker CTF 20 Hotchamps,WW II,50.50100,5.70999,JO20UM
ONBOTA,209,B/ON-0387,Bunker CSY Sougné-Remouchamps,WW II,50.48450,5.71850,JO20UL
ONBOTA,209,B/ON-0388,Bunker SB 1 Hautregard,WW II,50.48882,5.75767,JO20VL
ONBOTA,209,B/ON-0389,Bunker SB 2 Hautregard,WW II,50.49017,5.76129,JO20VL
ONBOTA,209,B/ON-0390,Bunker SB 3 Hautregard,WW II,50.49103,5.76502,JO20VL
ONBOTA,209,B/ON-0391,Bunker SB 5 Hautregard,WW II,50.49103,5.76890,JO20VL
ONBOTA,209,B/ON-0392,Bunker SB 4 Ménobu,WW II,50.49381,5.76961,JO20VL
ONBOTA,209,B/ON-0393,Bunker SB A Ménobu,WW II,50.49549,5.77238,JO20VL
ONBOTA,209,B/ON-0394,Bunker SB B Ménobu,WW II,50.49757,5.77924,JO20VL
ONBOTA,209,B/ON-0395,Bunker SB 6 La Reid,WW II,50.49401,5.78403,JO20VL
ONBOTA,209,B/ON-0396,Bunker SB 7 La Reid,WW II,50.49625,5.78735,JO20VL
ONBOTA,209,B/ON-0397,Bunker SB 8 La Reid,WW II,50.49589,5.79159,JO20VL
ONBOTA,209,B/ON-0398,Bunker SB 9 La Reid,WW II,50.49768,5.79698,JO20VL
ONBOTA,209,B/ON-0399,Bunker SB 10 La Reid,WW II,50.49885,5.79781,JO20VL
ONBOTA,209,B/ON-0400,Bunker SB C Becco,WW II,50.50216,5.78889,JO20VM
ONBOTA,209,B/ON-0401,Bunker SB D Becco,WW II,50.50266,5.79182,JO20VM
ONBOTA,209,B/ON-0402,Bunker SB E Becco,WW II,50.50233,5.79322,JO20VM
ONBOTA,209,B/ON-0403,Bunker SB F Becco,WW II,50.50428,5.79520,JO20VM
ONBOTA,209,B/ON-0404,Bunker SB G Becco,WW II,50.50586,5.79805,JO20VM
ONBOTA,209,B/ON-0405,Bunker BV 1 Jevoumont,WW II ,50.50655,5.80173,JO20VM
ONBOTA,209,B/ON-0406,Bunker SB 11 Spixhe,WW II,50.50821,5.80707,JO20VM
ONBOTA,209,B/ON-0407,Bunker BV 2 Spixhe,WW II,50.51226,5.80576,JO20VM
ONBOTA,209,B/ON-0408,Bunker BV 3 Spixhe,WW II,50.51346,5.80685,JO20VM
ONBOTA,209,B/ON-0409,Bunker BV 4 Spixhe,WW II,50.51612,5.80943,JO20VM
ONBOTA,209,B/ON-0410,Bunker BV 5 Jevoumont,WW II,50.52011,5.80734,JO20VM
ONBOTA,209,B/ON-0411,Bunker BV 6 Jevoumont,WW II,50.52232,5.80937,JO20VM
ONBOTA,209,B/ON-0412,Bunker BV 8 Theux,WW II,50.52634,5.81333,JO20VM
ONBOTA,209,B/ON-0413,Bunker BV 9 Jevoumont,WW II,50.52729,5.81459,JO20VM
ONBOTA,209,B/ON-0414,Bunker BV 10 Jevoumont,WW II,50.52759,5.81356,JO20VM
ONBOTA,209,B/ON-0415,Bunker BV 11 Jevoumont,WW II,50.52942,5.81250,JO20VM
ONBOTA,209,B/ON-0416,Bunker BV 11-2 Jevoumont,WW II,50.53148,5.81029,JO20VM
ONBOTA,209,B/ON-0417,Bunker BV Mont,WW II,50.53448,5.79608,JO20VM
ONBOTA,209,B/ON-0418,Bunker BV 17-2 Juslenville,WW II,50.54419,5.80168,JO20VN
ONBOTA,209,B/ON-0419,Bunker BV 17 Juslenville,WW II,50.54552,5.80570,JO20VN
ONBOTA,209,B/ON-0420,Bunker CTF 27 Tancrémont,WW II,50.54840,5.77568,JO20VN
ONBOTA,209,B/ON-0421,Voorpost Bloc P Fort Tancrémont,WW II,50.55332,5.78705,JO20VN
ONBOTA,209,B/ON-0422,Voorpost Bloc O Fort Tancrémont,WW II,50.55527,5.79075,JO20VN
ONBOTA,209,B/ON-0423,Bunker BV 20-1 Pepinster,WW II ,50.55844,5.80365,JO20VN
ONBOTA,209,B/ON-0424,Bunker BV 20-2 Pepinster,WW II,50.55860,5.80392,JO20VN
ONBOTA,209,B/ON-0425,Bunker BV 23 Pepinster,WW II,50.56026,5.80203,JO20VN
ONBOTA,209,B/ON-0426,Verdedigingsbunker VM1ter,WW II,50.57031,5.79597,JO20VN
ONBOTA,209,B/ON-0427,Verdedigingsbunker VM 1,WW II,50.57094,5.79747,JO20VN
ONBOTA,209,B/ON-0428,Duitse Bunker Polygoonbos,WW I,50.84466,2.98867,JO10LU
ONBOTA,209,B/ON-0429,Verdedigingsbunker VM2,WW II,50.57511,5.79581,JO20VN
ONBOTA,209,B/ON-0430,Observatiebunker VM3,WW II,50.57606,5.79375,JO20VN
ONBOTA,209,B/ON-0431,Verdedigingsbunker VM6,WW II,50.57985,5.79292,JO20VN
ONBOTA,209,B/ON-0432,Verdedigingsbunker VM7,WW II,50.58231,5.79468,JO20VN
ONBOTA,209,B/ON-0433,Observatiebunker VM29ter,WW II,50.58417,5.80744,JO20VO
ONBOTA,209,B/ON-0434,Verdedigingsbunker VM12,WW II,50.58919,5.80233,JO20VO
ONBOTA,209,B/ON-0435,Verdedigingsbunker VM13,WW II,50.58967,5.80494,JO20VO
ONBOTA,209,B/ON-0436,Verdedigingsbunker VM14,WW II,50.59386,5.81142,JO20VO
ONBOTA,209,B/ON-0437,Verdedigingsbunker VM15,WW II,50.59472,5.81297,JO20VO
ONBOTA,209,B/ON-0438,Verdedigingsbunker VM16,WW II,50.59542,5.81444,JO20VO
ONBOTA,209,B/ON-0439,Verdedigingsbunker VM17,WW II,50.59644,5.81892,JO20VO
ONBOTA,209,B/ON-0440,Verdedigingsbunker VM19,WW II,50.59857,5.81808,JO20VO
ONBOTA,209,B/ON-0441,Verdedigingsbunker VM20,WW II,50.59950,5.81847,JO20VO
ONBOTA,209,B/ON-0442,Verdedigingsbunker VM22,WW II,50.60487,5.81824,JO20VO
ONBOTA,209,B/ON-0443,Observatiebunker VM23,WW II,50.60742,5.81928,JO20VO
ONBOTA,209,B/ON-0444,Verdedigingsbunker VM24bis,WW II,50.60897,5.82114,JO20VO
ONBOTA,209,B/ON-0445,Verdedigingsbunker VM25,WW II,50.60969,5.82567,JO20VO
ONBOTA,209,B/ON-0446,Verdedigingsbunker VM32,WW II,50.61200,5.82222,JO20VO
ONBOTA,209,B/ON-0447,Verdedigingsbunker VM33,WW II,50.61361,5.82133,JO20VO
ONBOTA,209,B/ON-0448,Verdedigingsbunker MM2,WW II,50.62528,5.82736,JO20VP
ONBOTA,209,B/ON-0449,Bunker MM 1 Battice,WW II,50.62669,5.82506,JO20VP
ONBOTA,209,B/ON-0450,Verdedigingsbunker MM5,WW II,50.63086,5.82550,JO20VP
ONBOTA,209,B/ON-0451,Verdedigingsbunker MM5bis,WW II,50.63153,5.82519,JO20VP
ONBOTA,209,B/ON-0452,Bunker CTF 25 Bruyères (Herve),WW II,50.62301,5.79795,JO20VO
ONBOTA,209,B/ON-0453,Bloc Waucomont Battice,WW II,50.64268,5.82457,JO20VP
ONBOTA,209,B/ON-0454,Bunker CTF 10 Retinne,WW II,50.63216,5.68854,JO20UP
ONBOTA,209,B/ON-0455,Bunker CTF 8 Bellaire,WW II,50.63510,5.67384,JO20UP
ONBOTA,209,B/ON-0456,Bunker FE 2 ter Queue-du-Bois,WW II,50.63763,5.68316,JO20UP
ONBOTA,209,B/ON-0457,Bunker FE 3 ter Queue-du-Bois,WW II,50.63917,5.68365,JO20UP
ONBOTA,209,B/ON-0458,Burgerschuilplaats Schieferstollen Recht,WW II,50.32175,6.04945,JO30AH
ONBOTA,209,B/ON-0459,Schuilplaats Schieferstollen,WW II,50.32256,6.05705,JO30AH
ONBOTA,209,B/ON-0460,Duitse Artillerie-observatiebunker Genk,WW I,50.97108,5.41410,JO20QX
ONBOTA,209,B/ON-0461,Sluisbunker Stabroek,WW II,51.34458,4.39350,JO21EI
ONBOTA,209,B/ON-0462,Sluisbunker Kapellen,WW II,51.34321,4.44285,JO21FI
ONBOTA,209,B/ON-0463,Stellung Antwerpen - Bunkers,WW II,51.33605,4.43889,JO21FI
ONBOTA,209,B/ON-0464,Bunker Ekeren 1,WW I WW II,51.29901,4.37816,JO21EH
ONBOTA,209,B/ON-0465,Bunker Ekeren 2,WW I WW II,51.29536,4.39257,JO21EH
ONBOTA,209,B/ON-0466,Bunker Ekeren 3,WW I WW II,51.29063,4.40638,JO21EG
ONBOTA,209,B/ON-0467,Bunker Ekeren 4,WW I WW II,51.30108,4.37057,JO21EH
ONBOTA,209,B/ON-0468,Bunker Ekeren 5,WW I WW II,51.29772,4.38583,JO21EH
ONBOTA,209,B/ON-0469,Duitse Bunker Vrasene,WW I,51.22583,4.22044,JO21CF
ONBOTA,209,B/ON-0470,Duitse Artillerie Observatiepost Tijskenshoek,WW I,51.21848,4.22279,JO21CF
ONBOTA,209,B/ON-0471,Duitse Commandobunker Vrasene,WW I,51.22419,4.19725,JO21CF
ONBOTA,209,B/ON-0472,Duitse Personeelsbunker Vrasene,WW I,51.21812,4.21736,JO21CF
ONBOTA,209,B/ON-0473,Duitse Personeelsbunker Tijskenshoek,WW I,51.20887,4.22190,JO21CF
ONBOTA,209,B/ON-0474,Schans 16,WW I WW II,51.15753,4.35478,JO21ED
ONBOTA,209,B/ON-0475,Bunker A - Position Avancée Beusdael,WW II,50.74567,5.89929,JO20WR
ONBOTA,209,B/ON-0476,Bunker C - Position Avancée Beusdael,WW II,50.75280,5.89419,JO20WS
ONBOTA,209,B/ON-0477,Vooruitgeschoven Positie Hombourg Abri G,WW II,50.72691,5.92991,JO20XR
ONBOTA,209,B/ON-0478,Bunker N - Position Avancée Hombourg,WW II,50.72042,5.91031,JO20WR
ONBOTA,209,B/ON-0479,Vooruitgeschoven positie Hombourg Abri B,WW II,50.71552,5.92008,JO20XR
ONBOTA,209,B/ON-0480,Bunker A - Position Avancée Hombourg,WW II,50.71188,5.91387,JO20WR
ONBOTA,209,B/ON-0481,Bunker M - Position Avancée Hombourg,WW II,50.71184,5.90742,JO20WR
ONBOTA,209,B/ON-0482,Voorgeschoven Positie Henri-Chapelle Bunker K,WW II,50.68372,5.91420,JO20WQ
ONBOTA,209,B/ON-0483,Bunker - J - Position Avancée Henri-Chapelle,WW II,50.68265,5.92311,JO20XQ
ONBOTA,209,B/ON-0484,Bunker I - Position Avancée Henri-Chapelle,WW II,50.67924,5.92655,JO20XQ
ONBOTA,209,B/ON-0485,Bunker - H - Position Avancée Henri-Chapelle,WWII,50.67847,5.92838,JO20XQ
ONBOTA,209,B/ON-0486,Bunker B - Position Avancée Henri-Chapelle,WW II,50.67273,5.92192,JO20XQ
ONBOTA,209,B/ON-0487,Bunker E - Position Avancée Henri-Chapelle,WW II,50.67143,5.93547,JO20XQ
ONBOTA,209,B/ON-0488,Bunker D - Position Avancée Henri-Chapelle,WW II,50.66685,5.93114,JO20XQ
ONBOTA,209,B/ON-0489,Bunker C Position Avancée Henri-Chapelle,WW II,50.66574,5.92157,JO20XP
ONBOTA,209,B/ON-0490 ,Bunker D - Position Avancée Grunhaut,WW II,50.65374,5.94065,JO20XP
ONBOTA,209,B/ON-0491,Bunker C - Position Avancée Grunhaut,WW II,50.65256,5.94025,JO20XP
ONBOTA,209,B/ON-0492,Bunker B - Position Avancée Grunhaut,WW II,50.64595,5.94169,JO20XP
ONBOTA,209,B/ON-0493,Bunker N - Position Avancée Dolhain (Limbourg),WW II,50.61399,5.94132,JO20XO
ONBOTA,209,B/ON-0494,Bunker C - Position Avancée Dolhain (Limbourg),WW II,50.60962,5.93519,JO20XO
ONBOTA,209,B/ON-0495,Bunker F - Position Avancée Dolhain (Limbourg),WW II,50.61033,5.94367,JO20XO
ONBOTA,209,B/ON-0496,Bunker M - Position Avancée Dolhain (Limbourg),WW II,50.60475,5.92849,JO20XO
ONBOTA,209,B/ON-0497,Bunker A - Position Avancée Dolhain (Limbourg),WW II,50.60118,5.94807,JO20XO
ONBOTA,209,B/ON-0498,Verdedigingsbunker MN10,WW II,50.69011,5.82392,JO20VQ
ONBOTA,209,B/ON-0499,Verdedigingsbunker MN8,WW II,50.69033,5.82247,JO20VQ
ONBOTA,209,B/ON-0500,Verdedigingsbunker MN9,WW II,50.68877,5.82371,JO20VQ
ONBOTA,209,B/ON-0501,Abri de Bombardement - Schans van Schilde,WW I WW II,51.24369,4.59980,JO21HF
ONBOTA,209,B/ON-0502,Bunker M2a Oelegem,WW II,51.20630,4.61169,JO21HE
ONBOTA,209,B/ON-0503,Bunker A22 Oelegem,WW II,51.21441,4.61454,JO21HF
ONBOTA,209,B/ON-0504,Bunker A22 Bis Oelegem,WW II,51.21607,4.61439,JO21HF
ONBOTA,209,B/ON-0505,Duitse Bunkers Stellung Antwerpen-Turnhout Wieltjes Turnhout,WW I,51.32796,4.91161,JO21KH
ONBOTA,209,B/ON-0506,Duitse Bunker 131 Stellung Antwerpen-Oud-Turnhout,WW I,51.29599,4.98548,JO21LH
ONBOTA,209,B/ON-0507,Bunker Houffalize,WW II,50.11688,5.79106,JO20VC
ONBOTA,209,B/ON-0508,Bunker 44 Grensstelling Zuid-Willemsvaart,WW II,51.00774,5.71385,JO21UA
ONBOTA,209,B/ON-0509,Bunker 43 Grensstelling Zuid-Willemsvaart,WW II,51.02916,5.70660,JO21UA
ONBOTA,209,B/ON-0510,Bunker 42 Grensstelling Zuid-Willemsvaart,WW II,51.04577,5.70278,JO21UB
ONBOTA,209,B/ON-0511,Bunker 41 Grensstelling Zuid-Willemsvaart,WW II,51.06380,5.69890,JO21UB
ONBOTA,209,B/ON-0512,Bunker 37 Grensstelling Zuid-Willemsvaart,WW II,51.08240,5.69841,JO21UB
ONBOTA,209,B/ON-0513,Bunker 36 Grensstelling Zuid-Willemsvaart,WW II,51.09345,5.69201,JO21UC
ONBOTA,209,B/ON-0514,Bunker 34 Grensstelling Zuid-Willemsvaart,WW II,51.10861,5.68162,JO21UC
ONBOTA,209,B/ON-0515,Bunker 33 Grensstelling Zuid-Willemsvaart,WW II,51.11377,5.67220,JO21UC
ONBOTA,209,B/ON-0516,Bunker 32 Grensstelling Zuid-Willemsvaart,WW II,51.12021,5.66028,JO21TC
ONBOTA,209,B/ON-0517,Bunker 31 Grensstelling Zuid-Willemsvaart,WW II,51.12697,5.64787,JO21TD
ONBOTA,209,B/ON-0518,Bunker K-16 Grensstelling Zuid-Willemsvaart,WW II,51.11061,5.67708,JO21UC
ONBOTA,209,B/ON-0519,Bunker 48 Grensstelling Zuid-Willemsvaart,WW II,50.97686,5.70691,JO20UX
ONBOTA,209,B/ON-0520,Bunker 49 Grensstelling Zuid-Willemsvaart,WW II,50.96633,5.70811,JO20UX
ONBOTA,209,B/ON-0521,Bunker 50 Grensstelling Zuid-Willemsvaart,WW II,50.95441,5.70949,JO20UW
ONBOTA,209,B/ON-0522,Bunker 51 Grensstelling Zuid-Willemsvaart,WW II,50.94546,5.71037,JO20UW
ONBOTA,209,B/ON-0523,Bunker 52 Grensstelling Zuid-Willemsvaart,WW II,50.93544,5.71167,JO20UW
ONBOTA,209,B/ON-0524,Bunker 53 Grensstelling Zuid-Willemsvaart,WW II,50.92616,5.70998,JO20UW
ONBOTA,209,B/ON-0525,Bunker 54 Grensstelling Zuid-Willemsvaart,WW II,50.91826,5.70158,JO20UW
ONBOTA,209,B/ON-0526,Bunker BN7 Grensstelling Lanaken,WW II,50.89425,5.67018,JO20UV
ONBOTA,209,B/ON-0527,Bunker BN9 Grensstelling Lanaken,WW II,50.89993,5.67978,JO20UV
ONBOTA,209,B/ON-0528,Bunker BN9bis Grensstelling Lanaken,WW II,50.90235,5.68279,JO20UV
ONBOTA,209,B/ON-0529,Bunker BN10 Grensstelling Lanaken,WW II,50.90211,5.68337,JO20UV
ONBOTA,209,B/ON-0530,Bunker BN11 Grensstelling Lanaken,WW II,50.91023,5.69219,JO20UV
ONBOTA,209,B/ON-0531,Bunker BN4 Grensstelling Lanaken,WW II,50.88567,5.65416,JO20TV
ONBOTA,209,B/ON-0532,Bunker BN3 Grensstelling Lanaken,WW II,50.88475,5.65451,JO20TV
ONBOTA,209,B/ON-0533,Bunker BN2 Grensstelling Lanaken,WW II,50.88379,5.65194,JO20TV
ONBOTA,209,B/ON-0534,Bunker 2 Dekkingstelling Eigenbilzen-Briegden,WW II,50.87702,5.60146,JO20TV
ONBOTA,209,B/ON-0535,Bunker 4 Dekkingstelling Eigenbilzen-Briegden,WW II,50.87739,5.59134,JO20TV
ONBOTA,209,B/ON-0536,Mitrailleurbunker C Dekkingstelling Eigenbilzen-Briegden,WW II,50.87654,5.58939,JO20TV
ONBOTA,209,B/ON-0537,Mitrailleurbunker D Dekkingstelling Eigenbilzen-Briegden,WW II,50.87684,5.58704,JO20TV
ONBOTA,209,B/ON-0538,Bunker 5bis Dekkingstelling Eigenbilzen-Briegden,WW II,50.88011,5.58230,JO20SV
ONBOTA,209,B/ON-0539,Bunker Albertkanaal Eigenbilzen,WW II,50.87969,5.58066,JO20SV
ONBOTA,209,B/ON-0540,Bunker Albertkanaal Eigenbilzen B,WW II,50.88636,5.57583,JO20SV
ONBOTA,209,B/ON-0541,Sluisbunker Diepenbeek D1,WW II,50.94026,5.42889,JO20RW
ONBOTA,209,B/ON-0542,Sluisbunker Diepenbeek D2,WW II,50.94009,5.43172,JO20RW
ONBOTA,209,B/ON-0543,Sluisbunker Diepenbeek D3,WW II,50.93995,5.43404,JO20RW
ONBOTA,209,B/ON-0544,Bunker AV10 Oosterzele,WW II,50.96491,3.81962,JO10VX
ONBOTA,209,B/ON-0545,Duitse Bunker E 690,WW II,51.24891,2.95896,JO11LF
ONBOTA,209,B/ON-0546,"Stutzpunkte (Stp) ""Blankenberghe Mole""",WW II,51.31104,3.11594,JO11NH
ONBOTA,209,B/ON-0547,Duits Weerstandsnest Pier Blankenberge,WW II,51.32028,3.13714,JO11NH
ONBOTA,209,B/ON-0548,WN Fliegerhorst Knokke - KSS Bunker,WW II,51.35557,3.35666,JO11QI
ONBOTA,209,B/ON-0549,Duitse Communicatiebunker,WW II,51.07319,2.66998,JO11IB
ONBOTA,209,B/ON-0550,Westertoren voor Sint Walburgakerk Veurne,WW I WW II,51.07327,2.66099,JO11HB
ONBOTA,209,B/ON-0551,Atlantikwall - WN Karthäuserdüne,WW II,51.13821,2.70580,JO11ID
ONBOTA,209,B/ON-0552,Bunker Nieuwpoort,WW I,51.13118,2.71707,JO11ID
ONBOTA,209,B/ON-0553,Bunker B36 Moerhof Sud Adinkerke - De Panne,WW II,51.05545,2.56315,JO11GB
ONBOTA,209,B/ON-0554,"Atlantikwall - Feldbatterie""Stützpunkt 049"" Adinkerke",WW II,51.06337,2.57648,JO11GB
ONBOTA,209,B/ON-0555,Belgische Bunker Oudekapelle,WW I,51.01695,2.79669,JO11JA
ONBOTA,209,B/ON-0556,Duitse Communicatiebunker,WW II,50.94718,3.13376,JO10NW
ONBOTA,209,B/ON-0557,Flandern I Stellung - Bunker Roeselaarsestraat,WW I,50.91668,3.08056,JO10MW
ONBOTA,209,B/ON-0558,Duitse Bunker Dadizele ,WW I,50.84841,3.08794,JO10NU
ONBOTA,209,B/ON-0559,Duitse Bunker Ieperstraat,WW I,50.80387,3.09902,JO10NT
ONBOTA,209,B/ON-0560,Duitse MG-Bunker Moorselestraat,WW I,50.80910,3.13748,JO10NT
ONBOTA,209,B/ON-0561,Duitse Bunker Flandern I Stellung Zonnebeke,WW I,50.87978,2.99494,JO10LV
ONBOTA,209,B/ON-0562,Duitse Bunker Polygoonbos,WW I,50.84954,2.98732,JO10LU
ONBOTA,209,B/ON-0563,Duitse Bunker Reutelbos,WW I,50.85098,2.99896,JO10LU
ONBOTA,209,B/ON-0564,Britse Bunker Zonnebeekseweg,WW I,50.85686,2.90806,JO10KU
ONBOTA,209,B/ON-0565,Britse Bunker Kruiskalsijdestraat,WW I,50.85275,2.91519,JO10KU
ONBOTA,209,B/ON-0566,Britse Bunker Zuiderring,WW I,50.84725,2.91349,JO10KU
ONBOTA,209,B/ON-0567,Britse Schuilplaats bij Hellfire Corner,WW I,50.84637,2.91115,JO10KU
ONBOTA,209,B/ON-0568,Britse Bunker Meenseweg,WW I,50.84916,2.90551,JO10KU
ONBOTA,209,B/ON-0569,Rave- en Schuilbunker Kortermarkstraat te Hooglede,WW I,50.98806,3.05877,JO10MX
ONBOTA,209,B/ON-0570,Bunker CTF 1 Grivegnée,WW I WW II,50.63273,5.60025,JO20TP
ONBOTA,209,B/ON-0571,Bunker Geheime Ondergrondse Telefooncel 'L1' Chênée,WW II,50.61953,5.61832,JO20TO
ONBOTA,209,B/ON-0572,Bunker CTF 4 Chênée,WW II,50.61554,5.61946,JO20TO
ONBOTA,209,B/ON-0573,Bunker Geheime Ondergrondse Telefooncel 'Z' Liège,WW II,50.61097,5.61725,JO20TO
ONBOTA,209,B/ON-0574,Bunker IR 9 Chênée,WW II,50.61059,5.62386,JO20TO
ONBOTA,209,B/ON-0575,Bunker PP 9 A Chiênée,WW II,50.61139,5.62556,JO20TO
ONBOTA,209,B/ON-0576,Bunker PP 9 B Chênée,WW II,50.61306,5.62825,JO20TO
ONBOTA,209,B/ON-0577,Bunker IR-10 Liège,WW II,50.60523,5.62641,JO20TO
ONBOTA,209,B/ON-0578,Bunker Geheime Ondergrondse telefooncel 'T' Vaux-sous-Chèvremont,WW II,50.60170,5.63257,JO20TO
ONBOTA,209,B/ON-0579,Bunker CTF 11 Embourg,WW II,50.59215,5.61559,JO20TO
ONBOTA,209,B/ON-0580,Bunker EC 1 Chaudfontaine,WW II,50.58698,5.62306,JO20TO
ONBOTA,209,B/ON-0581,Bunker EC 2 Chaudfontaine,WW II,50.58850,5.63069,JO20TO
ONBOTA,209,B/ON-0582,Bunker EC 3 Chaudfontaine,WW II,50.58934,5.63498,JO20TO
ONBOTA,209,B/ON-0583,Bunker EC 4 Chaudfontaine,WW II,50.59118,5.63840,JO20TO
ONBOTA,209,B/ON-0584,Bunker CF 1 Chaudfontaine,WW II,50.59494,5.64888,JO20TO
ONBOTA,209,B/ON-0585,Bunker CF 2 Chaudfontaine,WW II,50.59727,5.65663,JO20TO
ONBOTA,209,B/ON-0586,Bunker CF 4 Romsée,WW II,50.60313,5.66674,JO20UO
ONBOTA,209,B/ON-0587,Bunker CF 5 Fléron,WW II,50.60820,5.57766,JO20SO
ONBOTA,209,B/ON-0588,Bunker CF 6 Fléron,WW II,50.60788,5.67877,JO20UO
ONBOTA,209,B/ON-0589,Bunker Mg 1 Magnée,WW II,50.60080,5.68329,JO20UO
ONBOTA,209,B/ON-0590,Bunker Mg 3 Magnée,WW II,50.60074,5.68707,JO20UO
ONBOTA,209,B/ON-0591,Bunker Mg 4 Magnée,WW II,50.60323,5.68723,JO20UO
ONBOTA,209,B/ON-0592,Bunker CTF 14 Wégimont,WW II,50.60728,5.71698,JO20UO
ONBOTA,209,B/ON-0593,Bunker Mi1 Micheroux,WW II,50.62173,5.71276,JO20UO
ONBOTA,209,B/ON-0594,Bunker Mi 2 Micheroux,WW II,50.62330,5.71463,JO20UO
ONBOTA,209,B/ON-0595,Bunker Mi 3 Micheroux,WW II,50.62551,5.71443,JO20UP
ONBOTA,209,B/ON-0596,Bunker FE 1 Retinne,WW II,50.62531,5.69767,JO20UP
ONBOTA,209,B/ON-0597,Bunker FE 3 Retinne,WW II,50.63165,5.70558,JO20UP
ONBOTA,209,B/ON-0598,Bunker FE 4 Retinne,WW II,50.63455,5.70813,JO20UP
ONBOTA,209,B/ON-0599,Bunker FE 6 Retinne,WW II,50.64015,5.71250,JO20UP
ONBOTA,209,B/ON-0600,Bunker EB 1 Evegnée,WW II,50.65117,5.71140,JO20UP
ONBOTA,209,B/ON-0601,Bunker CF 10-2 Beyne-Heusay,WW II,50.62280,5.66697,JO20UO
ONBOTA,209,B/ON-0602,Bunker CTF 9 Neufcour,WW II,50.61908,5.65307,JO20TO
ONBOTA,209,B/ON-0603,Bunker CF 4-2 Neufcour,WW II,50.61615,5.65367,JO20TO
ONBOTA,209,B/ON-0604,Bunker CF 5-2 Neufcour,WW II,50.61557,5.65068,JO20TO
ONBOTA,209,B/ON-0605,Bunker CTF 3 Bois-de-Breux,WW II,50.62813,5.63385,JO20TP
ONBOTA,209,B/ON-0606,Bunker IR 6 Jupille,WW II,50.64195,5.64210,JO20TP
ONBOTA,209,B/ON-0607,Bunker IR 7 Jupille,WW II,50.64180,5.64195,JO20TP
ONBOTA,209,B/ON-0608,Bunker CTF 2 Jupille,WW II,50.64891,5.63496,JO20TP
ONBOTA,209,B/ON-0609,Bunker CTF 6 Rabosée,WW II,50.65875,5.66316,JO20TP
ONBOTA,209,B/ON-0610,Bunker CTF 7 Saive,WW II,50.65683,5.67765,JO20UP
ONBOTA,209,B/ON-0611,Bunker BM 2-2 Saive,WW II,50.65590,5.67733,JO20UP
ONBOTA,209,B/ON-0612,Duitse Bunker Haacht,WW II,50.99341,4.59108,JO20HX
ONBOTA,209,B/ON-0613,Bunker B8 Nazareth spoorwegbunker,WW II,50.97336,3.63146,JO10TX
ONBOTA,209,B/ON-0614,Bunker A32 Hoek Ter Hulst,WW II,50.95505,3.79579,JO10VW
ONBOTA,209,B/ON-0615,Bunker Maaseik,WW II,51.09643,5.79528,JO21VC
ONBOTA,209,B/ON-0616,Observatiebunker MN11,WW II,50.69336,5.82592,JO20VQ
ONBOTA,209,B/ON-0617,Observatiebunker MN12,WW II,50.69433,5.82550,JO20VQ
ONBOTA,209,B/ON-0618,Bunker CTF 22 Julémont,WW II,50.69392,5.77939,JO20VQ
ONBOTA,209,B/ON-0619,Bunker CTF 21 St-André,WW II,50.70178,5.75339,JO20VQ
ONBOTA,209,B/ON-0620,Verdedigingsbunker NV17 van de PFL1,WW II,50.72282,5.75801,JO20VR
ONBOTA,209,B/ON-0621,Verdedigingsbunker NV18 van de PFL1,WW II,50.72243,5.75702,JO20VR
ONBOTA,209,B/ON-0622,Verdedigingsbunker NV16 van de PFL1,WW II,50.72280,5.76890,JO20VR
ONBOTA,209,B/ON-0623,Verdedigingsbunker NV19,WW II,50.72319,5.74714,JO20UR
ONBOTA,209,B/ON-0624,Observatiebunker NV6 van de PFL1,WW II,50.73115,5.75503,JO20VR
ONBOTA,209,B/ON-0625,Observatiebunker MN25 Labois,WW II,50.71846,5.80039,JO20VR
ONBOTA,209,B/ON-0626,Observatiebunker MN24,WW II,50.71706,5.80517,JO20VR
ONBOTA,209,B/ON-0627,Observatiebunker MN23,WW II,50.71478,5.80917,JO20VR
ONBOTA,209,B/ON-0628,Observatiebunker MN22,WW II,50.71219,5.81231,JO20VR
ONBOTA,209,B/ON-0629,Observatiebunker MN18,WW II,50.70868,5.81493,JO20VR
ONBOTA,209,B/ON-0630,Observatiebunker MN19,WW II,50.70878,5.81819,JO20VR
ONBOTA,209,B/ON-0631,Verdedigingsbunker MN17,WW II,50.70494,5.82106,JO20VQ
